"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"동부-1764",1,,경기도 용인시 처인구 호동 352번지,37.1887621,127.2613244,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1765",1,,경기도 용인시 처인구 호동 352번지,37.1883858,127.2616772,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1766",1,,경기도 용인시 처인구 호동 352번지,37.1880103,127.2621539,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1767",1,,경기도 용인시 처인구 호동 352번지,37.1877439,127.2627872,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1768",1,,경기도 용인시 처인구 호동 411번지,37.1901436,127.261784,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1769",1,,경기도 용인시 처인구 호동 411번지,37.187471,127.2638261,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1770",1,,경기도 용인시 처인구 호동 411번지,37.1873698,127.2649533,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1771",1,,경기도 용인시 처인구 호동 411번지,37.1869354,127.2661064,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1772",1,,경기도 용인시 처인구 호동 산 160번지,37.1866399,127.2693304,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1773",1,,경기도 용인시 처인구 호동 산 160번지,37.1859025,127.269574,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1774",1,,경기도 용인시 처인구 호동 423번지,37.1855027,127.2705014,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1775",1,,경기도 용인시 처인구 운학동89,37.2100998,127.2531034,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1776",1,,경기도 용인시 처인구 호동 423번지,37.1849174,127.2705746,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1777",1,,경기도 용인시 처인구 호동 365-11,37.1870187,127.2577597,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1779",1,,경기도 용인시 처인구 호동 432번지,37.1834926,127.2704081,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1780",1,,경기도 용인시 처인구 호동 446번지,37.1827708,127.2702573,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1781",1,,경기도 용인시 처인구 호동 446번지,37.1824692,127.269562,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1782",1,,경기도 용인시 처인구 호동 447번지,37.1819698,127.2689586,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1783",1,,경기도 용인시 처인구 호동 450번지,37.1819109,127.2696236,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1784",1,,경기도 용인시 처인구 호동 453번지,37.1814826,127.270326,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1785",1,,경기도 용인시 처인구 호동 455번지,37.1808498,127.2699942,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1786",1,,경기도 용인시 처인구 호동 383번지,37.1803962,127.2709558,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1787",1,,경기도 용인시 처인구 호동 383번지,37.1842828,127.2597574,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1788",1,,경기도 용인시 처인구 호동 368-1,37.1867934,127.2577507,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1789",1,,경기도 용인시 처인구 호동 386번지,37.1832313,127.2602069,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1790",1,,경기도 용인시 처인구 호동 390번지,37.1830296,127.2610986,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1791",1,,경기도 용인시 처인구 호동 380번지,37.1842219,127.2586655,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1792",1,,경기도 용인시 처인구 호동 378번지,37.1839048,127.2583983,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1793",1,,경기도 용인시 처인구 호동 369번지,37.1836159,127.2583111,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1794",1,,경기도 용인시 처인구 호동 367번지,37.1871006,127.2578828,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1795",1,,경기도 용인시 처인구 호동 367번지,37.1877236,127.2580907,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1796",1,,경기도 용인시 처인구 호동 298번지,37.1876568,127.2574832,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1797",1,,경기도 용인시 처인구 호동 368번지,37.1873363,127.2566754,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1798",1,,경기도 용인시 처인구 호동 368번지,37.1868564,127.2563084,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1799",1,,경기도 용인시 처인구 호동 368번지,37.1864443,127.2566841,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1800",1,,경기도 용인시 처인구 호동 368번지,37.1860591,127.2570483,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1801",1,,경기도 용인시 처인구 호동 349번지,37.1896604,127.2608764,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1802",1,,경기도 용인시 처인구 호동 349번지,37.1897477,127.260425,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1803",1,,경기도 용인시 처인구 호동 349번지,37.1898791,127.2598155,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1804",1,,경기도 용인시 처인구 호동 346번지,37.1894767,127.2588733,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1805",1,,경기도 용인시 처인구 호동 364번지,37.1885834,127.2586906,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1806",1,,경기도 용인시 처인구 해곡동 379번지,37.191166,127.2595552,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1807",1,,경기도 용인시 처인구 해곡동 382번지,37.1914227,127.2588093,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1808",1,,경기도 용인시 처인구 해곡동 382번지,37.192333,127.2573924,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1809",1,,경기도 용인시 처인구 해곡동 394번지,37.1939115,127.2562056,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1810",1,,경기도 용인시 처인구 호동 303번지,37.1913918,127.2567484,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1811",1,,경기도 용인시 처인구 호동 308번지,37.1916862,127.2548307,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1812",1,,경기도 용인시 처인구 호동 314번지,37.1907118,127.2532183,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1813",1,,경기도 용인시 처인구 호동 293번지,37.1898408,127.2522695,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1814",1,,경기도 용인시 처인구 호동 316번지,37.19034,127.2514085,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1815",1,,경기도 용인시 처인구 호동 334번지,37.1934365,127.2551739,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1816",1,,경기도 용인시 처인구 호동 334번지,37.1949295,127.25472,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1817",1,,경기도 용인시 처인구 호동 332번지,37.1957362,127.2540362,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1818",1,,경기도 용인시 처인구 운학동 200-3,37.2006962,127.2489408,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1819",1,,경기도 용인시 처인구 해곡동 산1번지,37.1954735,127.2552553,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1820",1,,경기도 용인시 처인구 운학동 189번지,37.1971208,127.2535383,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1821",1,,경기도 용인시 처인구 운학동 188번지,37.1979444,127.2526741,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1822",1,,경기도 용인시 처인구 운학동 194번지,37.1988742,127.2515159,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1823",1,,경기도 용인시 처인구 운학동 196번지,37.1994991,127.2505748,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1824",1,,경기도 용인시 처인구 운학동 224번지,37.2024308,127.248214,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1825",1,,경기도 용인시 처인구 운학동 253번지,37.2027589,127.2487965,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1826",1,,경기도 용인시 처인구 운학동 254-3,37.2028685,127.2476126,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1827",1,,경기도 용인시 처인구 운학동 253번지,37.2021607,127.2482504,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1828",1,,경기도 용인시 처인구 운학동 258번지,37.2018648,127.2484899,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1829",1,,경기도 용인시 처인구 운학동 247번지,37.2034927,127.2494201,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1830",1,,경기도 용인시 처인구 운학동 263번지,37.2035682,127.2499601,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1831",1,,경기도 용인시 처인구 운학동 263번지,37.2036061,127.2502526,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1832",1,,경기도 용인시 처인구 운학동 263번지,37.2038526,127.2507571,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1833",1,,경기도 용인시 처인구 운학동 128번지,37.2040904,127.2513181,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1834",1,,경기도 용인시 처인구 운학동 262번지,37.2048282,127.2511418,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1835",1,,경기도 용인시 처인구 운학동 127번지,37.2050341,127.2523565,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1836",1,,경기도 용인시 처인구 운학동 246 번지,37.2039201,127.2500242,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1837",1,,경기도 용인시 처인구 운학동 135번지,37.2047554,127.2538913,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1838",1,,경기도 용인시 처인구 운학동 138번지,37.2048165,127.255006,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1839",1,,경기도 용인시 처인구 운학동 140번지,37.2043982,127.2558325,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1840",1,,경기도 용인시 처인구 운학동 146번지,37.2042941,127.2564756,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1841",1,,경기도 용인시 처인구 운학동 157번지,37.2038525,127.255038,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1842",1,,경기도 용인시 처인구 운학동 147번지,37.2035593,127.2557055,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1843",1,,경기도 용인시 처인구 운학동 147번지,37.2031826,127.2559796,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1844",1,,경기도 용인시 처인구 운학동 167 번지,37.2033041,127.2538042,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1845",1,,경기도 용인시 처인구 운학동 167 번지,37.2037001,127.2537214,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1846",1,,경기도 용인시 처인구 운학동 150번지,37.2038168,127.2565254,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1847",1,,경기도 용인시 처인구 운학동 150번지,37.2039117,127.2573018,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1848",1,,경기도 용인시 처인구 운학동 28번지,37.2038889,127.2579666,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1849",1,,경기도 용인시 처인구 운학동 21번지,37.2036939,127.258498,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1850",1,,경기도 용인시 처인구 운학동 30-8 부근,37.2040904,127.2570522,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1851",1,,경기도 용인시 처인구 운학동 149,37.2042316,127.2565776,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1852",1,,경기도 용인시 처인구 운학동 22번지,37.2023166,127.2587142,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1853",1,,경기도 용인시 처인구 운학동 151-1,37.2038425,127.2563111,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1854",1,,경기도 용인시 처인구 운학동 39번지,37.2051224,127.2578081,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1855",1,,경기도 용인시 처인구 운학동 54번지,37.2057338,127.2575881,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1856",1,,경기도 용인시 처인구 운학동 50번지,37.2061252,127.2582152,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1857",1,,경기도 용인시 처인구 운학동 37번지,37.204425,127.2572404,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1858",1,,경기도 용인시 처인구 운학동 45번지,37.2061765,127.2592173,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1859",1,,경기도 용인시 처인구 운학동 45번지,37.2062699,127.2597459,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1860",1,,경기도 용인시 처인구 운학동 45,37.2058944,127.2573387,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1861",1,,경기도 용인시 처인구 운학동 47번지,37.2067739,127.2596509,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1862",1,,경기도 용인시 처인구 운학동 65번지,37.2071376,127.2601655,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1863",1,,경기도 용인시 처인구 운학동 산20번지,37.2045086,127.2590871,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1864",1,,경기도 용인시 처인구 운학동 30,37.2039779,127.2577855,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1865",1,,경기도 용인시 처인구 운학동 15번지,37.2039734,127.2599598,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1866",1,,경기도 용인시 처인구 운학동 15번지,37.2042481,127.2606556,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1867",1,,경기도 용인시 처인구 운학동 40번지,37.2046477,127.2611586,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1868",1,,경기도 용인시 처인구 운학동 10번지,37.2036175,127.2606842,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1869",1,,경기도 용인시 처인구 운학동 5번지,37.2031621,127.2613533,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1870",1,,경기도 용인시 처인구 운학동 5번지,37.2028506,127.261976,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1871",1,,경기도 용인시 처인구 운학동 6번지,37.2025752,127.2626207,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1872",1,,경기도 용인시 처인구 운학동 2번지,37.2023367,127.2633891,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1873",1,,경기도 용인시 처인구 운학동 22-19,37.202405,127.258443,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1874",1,,경기도 용인시 처인구 운학동 1번지,37.2017502,127.2647241,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1875",1,,경기도 용인시 처인구 운학동 40번지,37.2042065,127.2612193,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1876",1,,경기도 용인시 처인구 운학동 40번지,37.2046236,127.261632,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1877",1,,경기도 용인시 처인구 운학동 43번지,37.2050847,127.2618754,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1878",1,,경기도 용인시 처인구 운학동 43번지,37.2055188,127.2621303,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1879",1,,경기도 용인시 처인구 운학동 43번지,37.2053352,127.2615913,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1880",1,,경기도 용인시 처인구 운학동 산23번지,37.2058438,127.2622285,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1881",1,,경기도 용인시 처인구 운학동 산23번지,37.2061955,127.2622702,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1882",1,,경기도 용인시 처인구 운학동 산23번지,37.2065114,127.2623459,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1883",1,,경기도 용인시 처인구 운학동 산23번지,37.2068279,127.2625231,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1884",1,,경기도 용인시 처인구 운학동 산23번지,37.2071616,127.2625762,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1885",1,,경기도 용인시 처인구 운학동 산23번지,37.2074766,127.2625168,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1886",1,,경기도 용인시 처인구 운학동 101 번지,37.2068729,127.2538705,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1887",1,,경기도 용인시 처인구 운학동 산23번지,37.2081353,127.2626569,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1888",1,,경기도 용인시 처인구 운학동 산23번지,37.2064008,127.2619527,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1889",1,,경기도 용인시 처인구 운학동 산23번지,37.2069045,127.2618014,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1890",1,,경기도 용인시 처인구 운학동 746-3,37.2072479,127.2619557,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1891",1,,경기도 용인시 처인구 운학동 49번지,37.2071211,127.2589603,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1892",1,,경기도 용인시 처인구 운학동 65번지,37.2074761,127.2595426,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1893",1,,경기도 용인시 처인구 운학동 66번지,37.2077858,127.2586271,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1894",1,,경기도 용인시 처인구 운학동 218-12,37.2029352,127.246767,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1895",1,,경기도 용인시 처인구 운학동 218-12,37.2025373,127.2465344,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1896",1,,경기도 용인시 처인구 운학동 218-12,37.2025004,127.2463996,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1897",1,,경기도 용인시 처인구 운학동 218-12,37.2025704,127.2460835,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1898",1,,경기도 용인시 처인구 운학동 218-12,37.2027208,127.2456314,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1899",1,,경기도 용인시 처인구 운학동 358번지,37.2037049,127.2445176,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1900",1,,경기도 용인시 처인구 운학동 358번지,37.2019735,127.2443208,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1901",1,,경기도 용인시 처인구 운학동 366번지,37.2017627,127.245179,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1902",1,,경기도 용인시 처인구 운학동 363번지,37.2020136,127.2449625,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1903",1,,경기도 용인시 처인구 호동 237번지,37.2008319,127.2447602,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1904",1,,경기도 용인시 처인구 호동 239번지,37.201559,127.2443136,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1905",1,,경기도 용인시 처인구 호동 264번지,37.2011179,127.2443969,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1906",1,,경기도 용인시 처인구 호동 267번지,37.201646,127.2438396,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1907",1,,경기도 용인시 처인구 호동 265번지,37.201482,127.2435484,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1908",1,,경기도 용인시 처인구 호동 249번지,37.2013618,127.2430764,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1909",1,,경기도 용인시 처인구 운학동 351번지,37.2039741,127.2443346,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1910",1,,경기도 용인시 처인구 운학동 355번지,37.203348,127.243665,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1911",1,,경기도 용인시 처인구 운학동 358번지,37.2035711,127.2433248,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1912",1,,경기도 용인시 처인구 운학동 378번지,37.2037863,127.2431424,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1913",1,,경기도 용인시 처인구 운학동 378번지,37.2039595,127.2434561,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1914",1,,경기도 용인시 처인구 운학동 341번지,37.2041506,127.2437584,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1915",1,,경기도 용인시 처인구 운학동 332번지,37.2044578,127.2438905,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1916",1,,경기도 용인시 처인구 운학동 332번지,37.2047385,127.2440905,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1917",1,,경기도 용인시 처인구 운학동 330번지,37.2050458,127.2442339,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1918",1,,경기도 용인시 처인구 운학동 330번지,37.2053172,127.2444114,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1919",1,,경기도 용인시 처인구 운학동 325번지,37.2056247,127.2445773,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1920",1,,경기도 용인시 처인구 운학동 323번지,37.205967,127.2445627,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1921",1,,경기도 용인시 처인구 운학동 347번지,37.2058844,127.2457464,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1922",1,,경기도 용인시 처인구 운학동 379번지,37.2039717,127.2425547,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1923",1,,경기도 용인시 처인구 운학동 389번지,37.2038244,127.2406524,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1924",1,,경기도 용인시 처인구 호동 170번지,37.2034904,127.2405543,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1925",1,,경기도 용인시 처인구 호동 258-7,37.2030623,127.2384407,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1926",1,,경기도 용인시 처인구 호동 193번지,37.2027769,127.2403023,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1927",1,,경기도 용인시 처인구 호동 257-8,37.2023137,127.2411406,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1928",1,,경기도 용인시 처인구 운학동 337번지,37.2050227,127.2406291,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1929",1,,경기도 용인시 처인구 운학동 337번지,37.20533,127.2407612,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1930",1,,경기도 용인시 처인구 운학동 335번지,37.205654,127.2407016,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1931",1,,경기도 용인시 처인구 운학동 337번지,37.2051802,127.2413035,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1932",1,,경기도 용인시 처인구 운학동 337번지,37.2048767,127.2417459,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1933",1,,경기도 용인시 처인구 운학동 334번지,37.2061763,127.2406514,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1934",1,,경기도 용인시 처인구 운학동 401번지,37.2060368,127.2399656,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1935",1,,경기도 용인시 처인구 운학동 336번지,37.2057499,127.2401937,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1936",1,,경기도 용인시 처인구 운학동 400번지,37.2058187,127.2396861,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1937",1,,경기도 용인시 처인구 운학동 400번지,37.2057626,127.2393712,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1938",1,,경기도 용인시 처인구 운학동 418-3,37.2068184,127.2382003,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1939",1,,경기도 용인시 처인구 운학동 410번지,37.2064542,127.239015,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1940",1,,경기도 용인시 처인구 운학동 407번지,37.2063882,127.2385538,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1941",1,,경기도 용인시 처인구 운학동 409번지,37.2067224,127.2386856,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1942",1,,경기도 용인시 처인구 운학동 406번지,37.2065495,127.2384283,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1943",1,,경기도 용인시 처인구 운학동 423-1,37.206502,127.2380457,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1944",1,,경기도 용인시 처인구 운학동 423번지,37.206589,127.2375604,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1945",1,,경기도 용인시 처인구 운학동 422번지,37.2068389,127.2371749,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1946",1,,경기도 용인시 처인구 운학동 435-8,37.2084891,127.2359641,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1947",1,,경기도 용인시 처인구 운학동 436번지,37.2080992,127.2369819,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1948",1,,경기도 용인시 처인구 운학동 416-2,37.2081793,127.2382317,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1949",1,,경기도 용인시 처인구 운학동 415-1,37.2084777,127.2383977,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1950",1,,경기도 용인시 처인구 운학동 437,37.2087851,127.2385523,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1951",1,,경기도 용인시 처인구 운학동 439번지,37.2093002,127.2387837,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1952",1,,경기도 용인시 처인구 운학동 439번지,37.2097907,127.2393872,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1953",1,,경기도 용인시 처인구 운학동 438,37.2086174,127.2390948,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1954",1,,경기도 용인시 처인구 운학동 435번지,37.2085487,127.2354227,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1955",1,,경기도 용인시 처인구 운학동 430번지,37.208951,127.2349229,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1956",1,,경기도 용인시 처인구 운학동 430번지,37.2095361,127.2348269,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1957",1,,경기도 용인시 처인구 운학동 431번지,37.2097466,127.2353318,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1958",1,,경기도 용인시 처인구 운학동 448-2 번지,37.2099621,127.2352169,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1959",1,,경기도 용인시 처인구 운학동 459번지,37.2106833,127.235266,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1960",1,,경기도 용인시 처인구 운학동 460번지,37.2110688,127.2349579,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
"동부-1961",1,,경기도 용인시 처인구 운학동 519번지,37.211588,127.2344119,,,031-324-5433,경기도 용인시 처인구청,2019-07-11
