"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"선남면348",1,,경상북도 성주군 선남면 취곡리 633-1,35.8901069,128.3231892,,한전주,054-930-7575,선남면,2020-07-10
"선남면349",1,,경상북도 성주군 선남면 명포리 133-2,35.88557825,128.3290648,,한전주,054-930-7575,선남면,2020-07-10
"선남면350",1,,경상북도 성주군 선남면 명포리 83,35.8853148,128.3287297,,한전주,054-930-7575,선남면,2020-07-10
"선남면351",1,,경상북도 성주군 선남면 명포리 255,35.8836979,128.3233956,,한전주,054-930-7575,선남면,2020-07-10
"선남면352",1,,경상북도 성주군 선남면 명포리 211,35.8849442,128.3224703,,한전주,054-930-7575,선남면,2020-07-10
"선남면353",1,,경상북도 성주군 선남면 명포리 225-1,35.88353857,128.3227451,,한전주,054-930-7575,선남면,2020-07-10
"선남면354",1,,경상북도 성주군 선남면 명포리 234,35.88361554,128.322553,,한전주,054-930-7575,선남면,2020-07-10
"선남면355",1,,경상북도 성주군 선남면 명포리 207,35.88422789,128.3221436,,한전주,054-930-7575,선남면,2020-07-10
"선남면356",1,,경상북도 성주군 선남면 명포리 177,35.88449903,128.3220607,,한전주,054-930-7575,선남면,2020-07-10
"선남면357",1,,경상북도 성주군 선남면 명포리 207,35.8843317,128.322346,,한전주,054-930-7575,선남면,2020-07-10
"선남면358",1,,경상북도 성주군 선남면 명포리 215,35.8840696,128.3225997,,한전주,054-930-7575,선남면,2020-07-10
"선남면359",1,,경상북도 성주군 선남면 명포리 242,35.88340398,128.3222164,,한전주,054-930-7575,선남면,2020-07-10
"선남면360",1,,경상북도 성주군 선남면 명포리 295-2,35.88203676,128.323369,,한전주,054-930-7575,선남면,2020-07-10
"선남면361",1,,경상북도 성주군 선남면 명포리 391,35.88101645,128.3228204,,한전주,054-930-7575,선남면,2020-07-10
"선남면362",1,,경상북도 성주군 선남면 명포리 360,35.8806289,128.3217218,,한전주,054-930-7575,선남면,2020-07-10
"선남면363",1,,경상북도 성주군 선남면 명포리 441,35.88019098,128.3218016,,한전주,054-930-7575,선남면,2020-07-10
"선남면364",1,,경상북도 성주군 선남면 명포리 408,35.87970592,128.3216576,,한전주,054-930-7575,선남면,2020-07-10
"선남면365",1,,경상북도 성주군 선남면 명포리 1224-38,35.88021723,128.3224208,,한전주,054-930-7575,선남면,2020-07-10
"선남면366",1,,경상북도 성주군 선남면 명포리 580,35.8791149,128.3249717,,한전주,054-930-7575,선남면,2020-07-10
"선남면367",1,,경상북도 성주군 선남면 명포리 368,35.88023469,128.3208896,,한전주,054-930-7575,선남면,2020-07-10
"선남면368",1,,경상북도 성주군 선남면 명포리 350,35.88067853,128.3203793,,한전주,054-930-7575,선남면,2020-07-10
"선남면369",1,,경상북도 성주군 선남면 명포리 409-1,35.87980251,128.3205947,,한전주,054-930-7575,선남면,2020-07-10
"선남면370",1,,경상북도 성주군 선남면 명포리 622-4,35.87625564,128.3156081,,한전주,054-930-7575,선남면,2020-07-10
"선남면371",1,,경상북도 성주군 선남면 명포리 621,35.87575505,128.3155547,,한전주,054-930-7575,선남면,2020-07-10
"선남면372",1,,경상북도 성주군 선남면 명포리 617,35.875843,128.3148694,,한전주,054-930-7575,선남면,2020-07-10
"선남면373",1,,경상북도 성주군 선남면 명포리 609,35.87456292,128.315343,,한전주,054-930-7575,선남면,2020-07-10
"선남면374",1,,경상북도 성주군 선남면 명포리 1147-1,35.8707492,128.3084595,,한전주,054-930-7575,선남면,2020-07-10
"선남면375",1,,경상북도 성주군 선남면 명포리 837-2,35.8708146,128.308546,,한전주,054-930-7575,선남면,2020-07-10
"선남면376",1,,경상북도 성주군 선남면 명포리 1078,35.87025537,128.3076682,,한전주,054-930-7575,선남면,2020-07-10
"선남면377",1,,경상북도 성주군 선남면 명포리 1082,35.87108997,128.3073101,,한전주,054-930-7575,선남면,2020-07-10
"선남면378",1,,경상북도 성주군 선남면 명포리 1098,35.87106998,128.3068611,,한전주,054-930-7575,선남면,2020-07-10
"선남면379",1,,경상북도 성주군 선남면 명포리 1112,35.87123766,128.306365,,한전주,054-930-7575,선남면,2020-07-10
"선남면380",1,,경상북도 성주군 선남면 명포리 1057,35.87051038,128.3064967,,한전주,054-930-7575,선남면,2020-07-10
"선남면381",1,,경상북도 성주군 선남면 명포리 1054,35.87014947,128.3069827,,한전주,054-930-7575,선남면,2020-07-10
"선남면382",1,,경상북도 성주군 선남면 명포리 1065-2,35.87002847,128.3055803,,한전주,054-930-7575,선남면,2020-07-10
"선남면383",1,,경상북도 성주군 선남면 명포리 1152,35.8716503,128.3085184,,한전주,054-930-7575,선남면,2020-07-10
"선남면384",1,,경상북도 성주군 선남면 명포리 813,35.8719737,128.3089404,,한전주,054-930-7575,선남면,2020-07-10
"선남면385",1,,경상북도 성주군 선남면 명포리 515,35.87101437,128.314682,,한전주,054-930-7575,선남면,2020-07-10
"선남면386",1,,경상북도 성주군 선남면 명포리 868,35.87050431,128.3145129,,한전주,054-930-7575,선남면,2020-07-10
"선남면387",1,,경상북도 성주군 선남면 명포리 870,35.86996408,128.3148524,,한전주,054-930-7575,선남면,2020-07-10
"선남면388",1,,경상북도 성주군 선남면 명포리 870,35.86996409,128.3148524,,한전주,054-930-7575,선남면,2020-07-10
"선남면389",1,,경상북도 성주군 선남면 명포리 876-1,35.87048442,128.3158091,,한전주,054-930-7575,선남면,2020-07-10
"선남면390",1,,경상북도 성주군 선남면 명포리 773,35.87172574,128.3153008,,한전주,054-930-7575,선남면,2020-07-10
"선남면391",1,,경상북도 성주군 선남면 명포리 622-1,35.8766623,128.3152381,,한전주,054-930-7575,선남면,2020-07-10
"선남면392",1,,경상북도 성주군 선남면 명포리 288,35.88058194,128.3129978,,한전주,054-930-7575,선남면,2020-07-10
"선남면393",1,,경상북도 성주군 선남면 명포리 712,35.88028861,128.3112709,,한전주,054-930-7575,선남면,2020-07-10
"선남면394",1,,경상북도 성주군 선남면 장학리 118,35.8823156,128.3110297,,한전주,054-930-7575,선남면,2020-07-10
"선남면395",1,,경상북도 성주군 선남면 장학리 107,35.884319,128.3100851,,한전주,054-930-7575,선남면,2020-07-10
"선남면396",1,,경상북도 성주군 선남면 장학리 558-1,35.884851,128.3100207,,한전주,054-930-7575,선남면,2020-07-10
"선남면397",1,,경상북도 성주군 선남면 장학리 98,35.8850571,128.3104646,,한전주,054-930-7575,선남면,2020-07-10
"선남면398",1,,경상북도 성주군 선남면 장학리 43,35.8858572,128.3112762,,한전주,054-930-7575,선남면,2020-07-10
"선남면399",1,,경상북도 성주군 선남면 장학리 39,35.88616859,128.3119129,,한전주,054-930-7575,선남면,2020-07-10
"선남면400",1,,경상북도 성주군 선남면 장학리 28-1,35.8864396,128.3125966,,한전주,054-930-7575,선남면,2020-07-10
"선남면401",1,,경상북도 성주군 선남면 용신리 1293,35.93416789,128.3749253,,한전주,054-930-7575,선남면,2020-07-10
"선남면402",1,,경상북도 성주군 선남면 용신리 1300,35.93447883,128.3748161,,한전주,054-930-7575,선남면,2020-07-10
"선남면403",1,,경상북도 성주군 선남면 용신리 1286,35.93451325,128.3754653,,한전주,054-930-7575,선남면,2020-07-10
"선남면404",1,,경상북도 성주군 선남면 용신리 1311,35.93472228,128.3757798,,한전주,054-930-7575,선남면,2020-07-10
"선남면405",1,,경상북도 성주군 선남면 용신리 1266,35.93399493,128.3756325,,한전주,054-930-7575,선남면,2020-07-10
"선남면406",1,,경상북도 성주군 선남면 용신리 1246-1,35.93377355,128.3762378,,한전주,054-930-7575,선남면,2020-07-10
"선남면407",1,,경상북도 성주군 선남면 용신리 1233,35.93328446,128.3780477,,한전주,054-930-7575,선남면,2020-07-10
"선남면408",1,,경상북도 성주군 선남면 용신리 1132,35.9304538,128.3830538,,한전주,054-930-7575,선남면,2020-07-10
"선남면409",1,,경상북도 성주군 선남면 용신리 1152-1,35.92960722,128.3818883,,한전주,054-930-7575,선남면,2020-07-10
"선남면410",1,,경상북도 성주군 선남면 용신리 1482,35.92935015,128.3812729,,한전주,054-930-7575,선남면,2020-07-10
"선남면411",1,,경상북도 성주군 선남면 용신리 1156,35.92954693,128.3806934,,한전주,054-930-7575,선남면,2020-07-10
"선남면412",1,,경상북도 성주군 선남면 용신리 1156,35.929597,128.3805034039,,전용주,054-930-7575,선남면,2020-07-10
"선남면413",1,,경상북도 성주군 선남면 용신리 1153-2,35.928925,128.3819936,,전용주,054-930-7575,선남면,2020-07-10
"선남면414",1,,경상북도 성주군 선남면 용신리 1154-2,35.9289086,128.3814727,,전용주,054-930-7575,선남면,2020-07-10
"선남면415",1,,경상북도 성주군 선남면 용신리 1125,35.93079561,128.3841381,,한전주,054-930-7575,선남면,2020-07-10
"선남면416",1,,경상북도 성주군 선남면 용신리 산56-8,35.93239909,128.3894421,,전용주,054-930-7575,선남면,2020-07-10
"선남면417",1,,경상북도 성주군 선남면 용신리 926,35.9329472,128.3923974,,한전주,054-930-7575,선남면,2020-07-10
"선남면418",1,,경상북도 성주군 선남면 용신리 1007-2,35.9341629,128.390059,,전용주,054-930-7575,선남면,2020-07-10
"선남면419",1,,경상북도 성주군 선남면 용신리 1037-1,35.9346037,128.3902444,,전용주,054-930-7575,선남면,2020-07-10
"선남면420",1,,경상북도 성주군 선남면 용신리 1033,35.93486177,128.3900784,,전용주,054-930-7575,선남면,2020-07-10
"선남면421",1,,경상북도 성주군 선남면 용신리 933-1,35.93363098,128.3928296,,한전주,054-930-7575,선남면,2020-07-10
"선남면422",1,,경상북도 성주군 선남면 용신리 산5-13,35.93437143,128.3929891,,한전주,054-930-7575,선남면,2020-07-10
"선남면423",1,,경상북도 성주군 선남면 용신리 958-6,35.93515049,128.3932977,,전용주,054-930-7575,선남면,2020-07-10
"선남면424",1,,경상북도 성주군 선남면 용신리 1057-2,35.93611695,128.3923445,,전용주,054-930-7575,선남면,2020-07-10
"선남면425",1,,경상북도 성주군 선남면 용신리 1058-3,35.9359984,128.3936981,,전용주,054-930-7575,선남면,2020-07-10
"선남면426",1,,경상북도 성주군 선남면 용신리 936,35.9325716,128.3942463,,한전주,054-930-7575,선남면,2020-07-10
"선남면427",1,,경상북도 성주군 선남면 용신리 883-1,35.9321523,128.3901769,,전용주,054-930-7575,선남면,2020-07-10
"선남면428",1,,경상북도 성주군 선남면 용신리 894,35.93010113,128.3920075,,전용주,054-930-7575,선남면,2020-07-10
"선남면429",1,,경상북도 성주군 선남면 용신리 898-5,35.9297387,128.3923482,,한전주,054-930-7575,선남면,2020-07-10
"선남면430",1,,경상북도 성주군 선남면 용신리 904-4,35.9298637,128.3927034,,전용주,054-930-7575,선남면,2020-07-10
"선남면431",1,,경상북도 성주군 선남면 용신리 904-4,35.92989879,128.3930984,,한전주,054-930-7575,선남면,2020-07-10
"선남면432",1,,경상북도 성주군 선남면 용신리 901,35.92966431,128.3936112,,한전주,054-930-7575,선남면,2020-07-10
"선남면433",1,,경상북도 성주군 선남면 용신리 900-4,35.9294892,128.3942087,,한전주,054-930-7575,선남면,2020-07-10
"선남면434",1,,경상북도 성주군 선남면 용신리 900,35.92910773,128.3946029,,한전주,054-930-7575,선남면,2020-07-10
"선남면435",1,,경상북도 성주군 선남면 용신리 900-1,35.9287214,128.3953483,,한전주,054-930-7575,선남면,2020-07-10
"선남면436",1,,경상북도 성주군 선남면 용신리 898-5,35.92968119,128.3929184,,한전주,054-930-7575,선남면,2020-07-10
"선남면437",1,,경상북도 성주군 선남면 용신리 898-5,35.92953812,128.3931366,,한전주,054-930-7575,선남면,2020-07-10
"선남면438",1,,경상북도 성주군 선남면 용신리 898-6,35.92903339,128.3935526,,한전주,054-930-7575,선남면,2020-07-10
"선남면439",1,,경상북도 성주군 선남면 용신리 898-6,35.92911197,128.3936273,,한전주,054-930-7575,선남면,2020-07-10
"선남면440",1,,경상북도 성주군 선남면 용신리 806-7,35.92871924,128.3933705,,한전주,054-930-7575,선남면,2020-07-10
"선남면441",1,,경상북도 성주군 선남면 용신리 806-8,35.92836239,128.3937739,,한전주,054-930-7575,선남면,2020-07-10
"선남면442",1,,경상북도 성주군 선남면 용신리 806-9,35.92807032,128.3940976,,한전주,054-930-7575,선남면,2020-07-10
"선남면443",1,,경상북도 성주군 선남면 용신리 775-5,35.92506466,128.3924823,,한전주,054-930-7575,선남면,2020-07-10
"선남면444",1,,경상북도 성주군 선남면 용신리 775-5,35.9252758,128.3927693,,한전주,054-930-7575,선남면,2020-07-10
"선남면445",1,,경상북도 성주군 선남면 용신리 775-1,35.9260685,128.3928952,,전용주,054-930-7575,선남면,2020-07-10
"선남면446",1,,경상북도 성주군 선남면 용신리 806-4,35.9266093,128.3928868,,전용주,054-930-7575,선남면,2020-07-10
"선남면447",1,,경상북도 성주군 선남면 용신리 768,35.9232607,128.3915847,,전용주,054-930-7575,선남면,2020-07-10
"선남면448",1,,경상북도 성주군 선남면 용신리 723,35.92346463,128.3909947,,전용주,054-930-7575,선남면,2020-07-10
"선남면449",1,,경상북도 성주군 선남면 용신리 681-1,35.9229618,128.3906251,,전용주,054-930-7575,선남면,2020-07-10
"선남면450",1,,경상북도 성주군 선남면 용신리 686,35.92256906,128.3908388,,전용주,054-930-7575,선남면,2020-07-10
"선남면451",1,,경상북도 성주군 선남면 용신리 663,35.92279196,128.3913209,,전용주,054-930-7575,선남면,2020-07-10
"선남면452",1,,경상북도 성주군 선남면 용신리 739-3,35.9225755,128.3916257,,전용주,054-930-7575,선남면,2020-07-10
"선남면453",1,,경상북도 성주군 선남면 용신리 739-3,35.9224321,128.3913812,,한전주,054-930-7575,선남면,2020-07-10
"선남면454",1,,경상북도 성주군 선남면 용신리 740-1,35.92221576,128.3917919,,한전주,054-930-7575,선남면,2020-07-10
"선남면455",1,,경상북도 성주군 선남면 용신리 740-1,35.92197499,128.3916102,,한전주,054-930-7575,선남면,2020-07-10
"선남면456",1,,경상북도 성주군 선남면 용신리 652,35.92173124,128.3913356,,한전주,054-930-7575,선남면,2020-07-10
"선남면457",1,,경상북도 성주군 선남면 용신리 652,35.92140767,128.3911629,,한전주,054-930-7575,선남면,2020-07-10
"선남면458",1,,경상북도 성주군 선남면 용신리 643-1,35.92099599,128.3911659,,한전주,054-930-7575,선남면,2020-07-10
"선남면459",1,,경상북도 성주군 선남면 용신리 643-1,35.920604,128.3903314,,한전주,054-930-7575,선남면,2020-07-10
"선남면460",1,,경상북도 성주군 선남면 용신리 643-11,35.92032678,128.3905253,,한전주,054-930-7575,선남면,2020-07-10
"선남면461",1,,경상북도 성주군 선남면 용신리 643-2,35.91991873,128.3906472,,한전주,054-930-7575,선남면,2020-07-10
"선남면462",1,,경상북도 성주군 선남면 용신리 643-2,35.91973013,128.3903187,,한전주,054-930-7575,선남면,2020-07-10
"선남면463",1,,경상북도 성주군 선남면 용신리 643-2,35.91953167,128.3898833,,한전주,054-930-7575,선남면,2020-07-10
"선남면464",1,,경상북도 성주군 선남면 용신리 643-11,35.92019649,128.3902537,,한전주,054-930-7575,선남면,2020-07-10
"선남면465",1,,경상북도 성주군 선남면 용신리 643-11,35.92001385,128.3899299,,한전주,054-930-7575,선남면,2020-07-10
"선남면466",1,,경상북도 성주군 선남면 용신리 646,35.91976589,128.3895604,,한전주,054-930-7575,선남면,2020-07-10
"선남면467",1,,경상북도 성주군 선남면 용신리 743-2,35.92190098,128.3925002,,전용주,054-930-7575,선남면,2020-07-10
"선남면468",1,,경상북도 성주군 선남면 용신리 748-1,35.9217862,128.3932174,,전용주,054-930-7575,선남면,2020-07-10
"선남면469",1,,경상북도 성주군 선남면 용신리 749-7,35.92137039,128.395097,,한전주,054-930-7575,선남면,2020-07-10
"선남면470",1,,경상북도 성주군 선남면 용신리 617-7,35.91952442,128.3949256,,한전주,054-930-7575,선남면,2020-07-10
"선남면471",1,,경상북도 성주군 선남면 용신리 579-5,35.91827419,128.3963136,,전용주,054-930-7575,선남면,2020-07-10
"선남면472",1,,경상북도 성주군 선남면 용신리 76-1,35.91410019,128.3954385,,한전주,054-930-7575,선남면,2020-07-10
"선남면473",1,,경상북도 성주군 선남면 용신리 27-1,35.9140158,128.3962479,,한전주,054-930-7575,선남면,2020-07-10
"선남면474",1,,경상북도 성주군 선남면 용신리 29,35.91304856,128.3960128,,전용주,054-930-7575,선남면,2020-07-10
"선남면475",1,,경상북도 성주군 선남면 용신리 1498,35.91217141,128.3974054,,전용주,054-930-7575,선남면,2020-07-10
"선남면476",1,,경상북도 성주군 선남면 용신리 1500-1,35.91122023,128.3972846,,한전주,054-930-7575,선남면,2020-07-10
"선남면477",1,,경상북도 성주군 선남면 용신리 1500-11,35.91020688,128.3971417,,한전주,054-930-7575,선남면,2020-07-10
"선남면478",1,,경상북도 성주군 선남면 용신리 62-2,35.9122632,128.3947213,,한전주,054-930-7575,선남면,2020-07-10
"선남면479",1,,경상북도 성주군 선남면 용신리 149-1,35.9114517,128.3948169,,한전주,054-930-7575,선남면,2020-07-10
"선남면480",1,,경상북도 성주군 선남면 용신리 141-5,35.91208089,128.3944949,,한전주,054-930-7575,선남면,2020-07-10
"선남면481",1,,경상북도 성주군 선남면 용신리 137-4,35.91287169,128.3939973,,한전주,054-930-7575,선남면,2020-07-10
"선남면482",1,,경상북도 성주군 선남면 용신리 158-7,35.91252629,128.393098,,한전주,054-930-7575,선남면,2020-07-10
"선남면483",1,,경상북도 성주군 선남면 용신리 131-1,35.91346119,128.3939752,,한전주,054-930-7575,선남면,2020-07-10
"선남면484",1,,경상북도 성주군 선남면 용신리 90-1,35.91421296,128.3933951,,한전주,054-930-7575,선남면,2020-07-10
"선남면485",1,,경상북도 성주군 선남면 용신리 97,35.9136942,128.3928731,,한전주,054-930-7575,선남면,2020-07-10
"선남면486",1,,경상북도 성주군 선남면 용신리 499,35.91476477,128.3928929,,한전주,054-930-7575,선남면,2020-07-10
"선남면487",1,,경상북도 성주군 선남면 용신리 478-1,35.91553136,128.3924693,,한전주,054-930-7575,선남면,2020-07-10
"선남면488",1,,경상북도 성주군 선남면 용신리 468,35.91625904,128.3917528,,한전주,054-930-7575,선남면,2020-07-10
"선남면489",1,,경상북도 성주군 선남면 용신리 241,35.90848814,128.3939108,,한전주,054-930-7575,선남면,2020-07-10
"선남면490",1,,경상북도 성주군 선남면 용신리 62-2,35.912236,128.3947655,,한전주,054-930-7575,선남면,2020-07-10
"선남면491",1,,경상북도 성주군 선남면 도흥리 산30,35.90444471,128.3915617,,한전주,054-930-7575,선남면,2020-07-10
"선남면492",1,,경상북도 성주군 선남면 도흥리 1624-1,35.90385585,128.390677,,한전주,054-930-7575,선남면,2020-07-10
"선남면493",1,,경상북도 성주군 선남면 도흥리 341,35.9037279,128.3900796,,한전주,054-930-7575,선남면,2020-07-10
"선남면494",1,,경상북도 성주군 선남면 도흥리 336,35.9037447,128.3895384,,한전주,054-930-7575,선남면,2020-07-10
"선남면495",1,,경상북도 성주군 선남면 도흥리 346,35.90357989,128.3888606,,한전주,054-930-7575,선남면,2020-07-10
"선남면496",1,,경상북도 성주군 선남면 도흥리 332-5,35.90292336,128.3909784,,한전주,054-930-7575,선남면,2020-07-10
"선남면497",1,,경상북도 성주군 선남면 도흥리 475-1,35.90169267,128.3902803,,한전주,054-930-7575,선남면,2020-07-10
"선남면498",1,,경상북도 성주군 선남면 도흥리 499,35.90212124,128.3903599,,한전주,054-930-7575,선남면,2020-07-10
"선남면499",1,,경상북도 성주군 선남면 도흥리 534,35.90273857,128.3899131,,한전주,054-930-7575,선남면,2020-07-10
"선남면500",1,,경상북도 성주군 선남면 도흥리 494,35.9019953,128.3897735,,한전주,054-930-7575,선남면,2020-07-10
"선남면501",1,,경상북도 성주군 선남면 도흥리 506,35.90221874,128.3890819,,한전주,054-930-7575,선남면,2020-07-10
"선남면502",1,,경상북도 성주군 선남면 도흥리 512,35.9023748,128.3894984,,한전주,054-930-7575,선남면,2020-07-10
"선남면503",1,,경상북도 성주군 선남면 도흥리 528,35.90288628,128.3890747,,한전주,054-930-7575,선남면,2020-07-10
"선남면504",1,,경상북도 성주군 선남면 도흥리 421,35.90310676,128.3892184,,한전주,054-930-7575,선남면,2020-07-10
"선남면505",1,,경상북도 성주군 선남면 도흥리 1624-1,35.9033337,128.3884175,,한전주,054-930-7575,선남면,2020-07-10
"선남면506",1,,경상북도 성주군 선남면 도흥리 1624-1,35.90255747,128.3884735,,한전주,054-930-7575,선남면,2020-07-10
"선남면507",1,,경상북도 성주군 선남면 도흥리 452-3,35.90178893,128.3886441,,한전주,054-930-7575,선남면,2020-07-10
"선남면508",1,,경상북도 성주군 선남면 도흥리 477-4,35.90156347,128.3887235,,한전주,054-930-7575,선남면,2020-07-10
"선남면509",1,,경상북도 성주군 선남면 도흥리 561,35.90103682,128.3881473,,한전주,054-930-7575,선남면,2020-07-10
"선남면510",1,,경상북도 성주군 선남면 도흥리 393-6,35.90153107,128.3874187,,한전주,054-930-7575,선남면,2020-07-10
"선남면511",1,,경상북도 성주군 선남면 도흥리 431,35.90224738,128.3874643,,한전주,054-930-7575,선남면,2020-07-10
"선남면512",1,,경상북도 성주군 선남면 도흥리 1633,35.90243957,128.3868267,,한전주,054-930-7575,선남면,2020-07-10
"선남면513",1,,경상북도 성주군 선남면 도흥리 391-1,35.90205802,128.3865308,,한전주,054-930-7575,선남면,2020-07-10
"선남면514",1,,경상북도 성주군 선남면 도흥리 396,35.9034209,128.3865346,,한전주,054-930-7575,선남면,2020-07-10
"선남면515",1,,경상북도 성주군 선남면 도흥리 1629-74,35.90098646,128.3868323,,한전주,054-930-7575,선남면,2020-07-10
"선남면516",1,,경상북도 성주군 선남면 도흥리 622,35.89720708,128.3887245,,한전주,054-930-7575,선남면,2020-07-10
"선남면517",1,,경상북도 성주군 선남면 도흥리 625-1,35.89861578,128.3879627,,한전주,054-930-7575,선남면,2020-07-10
"선남면518",1,,경상북도 성주군 선남면 도흥리 582-1,35.89959187,128.3871686,,한전주,054-930-7575,선남면,2020-07-10
"선남면519",1,,경상북도 성주군 선남면 도흥리 1629-23,35.89996402,128.386656,,한전주,054-930-7575,선남면,2020-07-10
"선남면520",1,,경상북도 성주군 선남면 도흥리 1629-71,35.89988282,128.3869726,,한전주,054-930-7575,선남면,2020-07-10
"선남면521",1,,경상북도 성주군 선남면 도흥리 1629-59,35.90105786,128.3864132,,한전주,054-930-7575,선남면,2020-07-10
"선남면522",1,,경상북도 성주군 선남면 도흥리 산33,35.90181931,128.3857447,,한전주,054-930-7575,선남면,2020-07-10
"선남면523",1,,경상북도 성주군 선남면 도흥리 801,35.90237533,128.3852156,,한전주,054-930-7575,선남면,2020-07-10
"선남면524",1,,경상북도 성주군 선남면 도흥리 791-1,35.90291084,128.3820462,,한전주,054-930-7575,선남면,2020-07-10
"선남면525",1,,경상북도 성주군 선남면 도흥리 1218,35.91072331,128.3751015,,한전주,054-930-7575,선남면,2020-07-10
"선남면526",1,,경상북도 성주군 선남면 도흥리 1590-3,35.91028697,128.373871,,한전주,054-930-7575,선남면,2020-07-10
"선남면527",1,,경상북도 성주군 선남면 도흥리 1334,35.90505865,128.3774862,,한전주,054-930-7575,선남면,2020-07-10
"선남면528",1,,경상북도 성주군 선남면 도흥리 1335,35.90472457,128.3771725,,한전주,054-930-7575,선남면,2020-07-10
"선남면529",1,,경상북도 성주군 선남면 도흥리 1404,35.90497074,128.3764401,,한전주,054-930-7575,선남면,2020-07-10
"선남면530",1,,경상북도 성주군 선남면 도흥리 1392,35.90532841,128.3762859,,한전주,054-930-7575,선남면,2020-07-10
"선남면531",1,,경상북도 성주군 선남면 도흥리 1343,35.90552863,128.3764898,,한전주,054-930-7575,선남면,2020-07-10
"선남면532",1,,경상북도 성주군 선남면 도흥리 1394,35.905381,128.3767284,,한전주,054-930-7575,선남면,2020-07-10
"선남면533",1,,경상북도 성주군 선남면 도흥리 1354,35.90587976,128.375854,,한전주,054-930-7575,선남면,2020-07-10
"선남면534",1,,경상북도 성주군 선남면 도흥리 1376,35.90652676,128.3753104,,한전주,054-930-7575,선남면,2020-07-10
"선남면535",1,,경상북도 성주군 선남면 도흥리 1406,35.90431424,128.3758535,,한전주,054-930-7575,선남면,2020-07-10
"선남면536",1,,경상북도 성주군 선남면 도흥리 1525,35.9036414,128.373873,,한전주,054-930-7575,선남면,2020-07-10
"선남면537",1,,경상북도 성주군 선남면 도흥리 1513-2,35.90451665,128.3701661,,한전주,054-930-7575,선남면,2020-07-10
"선남면538",1,,경상북도 성주군 선남면 도흥리 1485,35.90367943,128.3697189,,한전주,054-930-7575,선남면,2020-07-10
"선남면539",1,,경상북도 성주군 선남면 도흥리 1465-2,35.90296858,128.3706654,,한전주,054-930-7575,선남면,2020-07-10
"선남면540",1,,경상북도 성주군 선남면 도흥리 384-4,35.90037223,128.3857411,,한전주,054-930-7575,선남면,2020-07-10
"선남면541",1,,경상북도 성주군 선남면 도흥리 765-4,35.9003005,128.3854199,,한전주,054-930-7575,선남면,2020-07-10
"선남면542",1,,경상북도 성주군 선남면 도흥리 768-5,35.90055104,128.3851291,,한전주,054-930-7575,선남면,2020-07-10
"선남면543",1,,경상북도 성주군 선남면 도흥리 767,35.90070396,128.3847488,,한전주,054-930-7575,선남면,2020-07-10
"선남면544",1,,경상북도 성주군 선남면 도흥리 762-1,35.89999653,128.3847596,,한전주,054-930-7575,선남면,2020-07-10
"선남면545",1,,경상북도 성주군 선남면 소학리 654-3,35.89909422,128.3842586,,한전주,054-930-7575,선남면,2020-07-10
"선남면546",1,,경상북도 성주군 선남면 도흥리 749-1,35.8990206,128.3842975,,한전주,054-930-7575,선남면,2020-07-10
"선남면547",1,,경상북도 성주군 선남면 소학리 622-1,35.90008208,128.3828644,,한전주,054-930-7575,선남면,2020-07-10
"선남면548",1,,경상북도 성주군 선남면 소학리 710,35.8995346,128.3814198,,한전주,054-930-7575,선남면,2020-07-10
"선남면549",1,,경상북도 성주군 선남면 소학리 710,35.89929773,128.3798714,,한전주,054-930-7575,선남면,2020-07-10
"선남면550",1,,경상북도 성주군 선남면 소학리 587,35.89722273,128.3824028,,한전주,054-930-7575,선남면,2020-07-10
"선남면551",1,,경상북도 성주군 선남면 소학리 569-4,35.8960359,128.3825117,,한전주,054-930-7575,선남면,2020-07-10
"선남면552",1,,경상북도 성주군 선남면 소학리 572-2,35.89601737,128.3818483,,한전주,054-930-7575,선남면,2020-07-10
"선남면553",1,,경상북도 성주군 선남면 소학리 554-7,35.89336655,128.3802285,,한전주,054-930-7575,선남면,2020-07-10
"선남면554",1,,경상북도 성주군 선남면 소학리 772,35.8944083,128.378448,,한전주,054-930-7575,선남면,2020-07-10
"선남면555",1,,경상북도 성주군 선남면 도성리 187-3,35.89326212,128.3730253,,한전주,054-930-7575,선남면,2020-07-10
"선남면556",1,,경상북도 성주군 선남면 도성리 187-2,35.89318475,128.3725217,,한전주,054-930-7575,선남면,2020-07-10
"선남면557",1,,경상북도 성주군 선남면 도성리 127,35.89335523,128.3719878,,한전주,054-930-7575,선남면,2020-07-10
"선남면558",1,,경상북도 성주군 선남면 도성리 130,35.89346329,128.371601,,한전주,054-930-7575,선남면,2020-07-10
"선남면559",1,,경상북도 성주군 선남면 도성리 108,35.89293758,128.3721931,,한전주,054-930-7575,선남면,2020-07-10
"선남면560",1,,경상북도 성주군 선남면 도성리 103,35.89280564,128.3715823,,한전주,054-930-7575,선남면,2020-07-10
"선남면561",1,,경상북도 성주군 선남면 도성리 64,35.891182,128.3719755,,한전주,054-930-7575,선남면,2020-07-10
"선남면562",1,,경상북도 성주군 선남면 도성리 354,35.89410335,128.3677571,,한전주,054-930-7575,선남면,2020-07-10
"선남면563",1,,경상북도 성주군 선남면 도성리 370번지,35.89481122,128.3678453,,한전주,054-930-7575,선남면,2020-07-10
